day,month,year,daily_policy_index
26,11,2014,277.47
27,11,2014,196.92
28,11,2014,108.68
29,11,2014,75.40
30,11,2014,63.63
1,12,2014,209.49
2,12,2014,314.97
3,12,2014,226.21
4,12,2014,330.88
5,12,2014,304.04
6,12,2014,100.05
7,12,2014,218.52
8,12,2014,157.99
9,12,2014,150.36
10,12,2014,165.14
11,12,2014,132.92
12,12,2014,110.26
13,12,2014,93.14
14,12,2014,261.54
15,12,2014,195.84
16,12,2014,126.63
17,12,2014,227.04
18,12,2014,179.16
19,12,2014,118.81
20,12,2014,162.48
21,12,2014,166.68
22,12,2014,124.60
23,12,2014,173.38
24,12,2014,78.18
25,12,2014,0.00
26,12,2014,91.71
27,12,2014,146.63
28,12,2014,410.16
29,12,2014,173.21
30,12,2014,309.41
31,12,2014,146.70
1,1,2015,433.39
2,1,2015,208.14
3,1,2015,153.71
4,1,2015,402.39
5,1,2015,344.94
6,1,2015,239.94
7,1,2015,320.80
8,1,2015,178.32
9,1,2015,184.89
10,1,2015,165.63
11,1,2015,135.40
12,1,2015,134.30
13,1,2015,235.23
14,1,2015,156.21
15,1,2015,284.78
16,1,2015,149.45
17,1,2015,112.03
18,1,2015,145.63
19,1,2015,188.92
20,1,2015,150.04
21,1,2015,148.57
22,1,2015,116.26
23,1,2015,167.51
24,1,2015,208.93
25,1,2015,355.79
26,1,2015,360.68
27,1,2015,599.01
28,1,2015,241.29
29,1,2015,182.87
30,1,2015,281.59
31,1,2015,171.31
1,2,2015,271.07
2,2,2015,220.66
3,2,2015,138.97
4,2,2015,161.10
5,2,2015,144.69
6,2,2015,89.16
7,2,2015,103.09
8,2,2015,248.04
9,2,2015,219.83
10,2,2015,405.24
11,2,2015,159.57
12,2,2015,187.37
13,2,2015,228.15
14,2,2015,260.96
15,2,2015,196.97
16,2,2015,138.72
17,2,2015,152.16
18,2,2015,312.77
19,2,2015,239.05
20,2,2015,269.73
21,2,2015,127.06
22,2,2015,127.61
23,2,2015,93.78
24,2,2015,210.55
25,2,2015,310.85
26,2,2015,153.35
27,2,2015,180.26
28,2,2015,151.77
1,3,2015,112.89
2,3,2015,65.87
3,3,2015,178.70
4,3,2015,173.28
5,3,2015,172.23
6,3,2015,219.09
7,3,2015,73.95
8,3,2015,176.44
9,3,2015,389.74
10,3,2015,394.95
11,3,2015,218.71
12,3,2015,172.98
13,3,2015,144.76
14,3,2015,147.88
15,3,2015,300.06
16,3,2015,203.16
17,3,2015,283.88
18,3,2015,218.54
19,3,2015,186.31
20,3,2015,201.31
21,3,2015,226.56
22,3,2015,195.41
23,3,2015,330.81
24,3,2015,212.15
25,3,2015,219.86
26,3,2015,154.91
27,3,2015,225.45
28,3,2015,65.22
29,3,2015,181.29
30,3,2015,297.80
31,3,2015,338.67
1,4,2015,243.68
2,4,2015,207.95
3,4,2015,115.76
4,4,2015,55.25
5,4,2015,237.50
6,4,2015,201.35
7,4,2015,532.41
8,4,2015,416.89
9,4,2015,341.17
10,4,2015,184.38
11,4,2015,248.83
12,4,2015,150.75
13,4,2015,234.21
14,4,2015,381.56
15,4,2015,340.26
16,4,2015,327.24
17,4,2015,160.97
18,4,2015,236.05
19,4,2015,321.08
20,4,2015,272.01
21,4,2015,275.26
22,4,2015,252.09
23,4,2015,252.01
24,4,2015,352.16
25,4,2015,154.64
26,4,2015,243.36
27,4,2015,317.91
28,4,2015,199.09
29,4,2015,237.25
30,4,2015,265.70
1,5,2015,222.42
2,5,2015,338.45
3,5,2015,440.68
4,5,2015,446.04
5,5,2015,362.59
6,5,2015,506.75
7,5,2015,386.25
8,5,2015,364.33
9,5,2015,417.42
10,5,2015,263.04
11,5,2015,296.79
12,5,2015,336.37
13,5,2015,235.84
14,5,2015,215.12
15,5,2015,223.34
16,5,2015,207.54
17,5,2015,394.89
18,5,2015,204.64
19,5,2015,251.62
20,5,2015,168.34
21,5,2015,121.00
22,5,2015,132.84
23,5,2015,106.35
24,5,2015,100.77
25,5,2015,174.11
26,5,2015,198.57
27,5,2015,173.79
28,5,2015,127.74
29,5,2015,148.07
30,5,2015,106.89
31,5,2015,192.72
1,6,2015,254.92
2,6,2015,134.56
3,6,2015,179.80
4,6,2015,166.32
5,6,2015,131.75
6,6,2015,125.68
7,6,2015,140.53
8,6,2015,304.90
9,6,2015,283.19
10,6,2015,338.90
11,6,2015,130.17
12,6,2015,141.24
13,6,2015,329.40
14,6,2015,293.70
15,6,2015,126.60
16,6,2015,217.45
17,6,2015,226.19
18,6,2015,175.02
19,6,2015,246.69
20,6,2015,163.93
21,6,2015,309.28
22,6,2015,133.48
23,6,2015,196.26
24,6,2015,119.47
25,6,2015,139.51
26,6,2015,272.54
27,6,2015,83.58
28,6,2015,284.60
29,6,2015,428.87
30,6,2015,293.74
1,7,2015,544.27
2,7,2015,238.39
3,7,2015,164.51
4,7,2015,305.26
5,7,2015,404.12
6,7,2015,574.87
7,7,2015,390.69
8,7,2015,186.70
9,7,2015,296.23
10,7,2015,215.82
11,7,2015,97.92
12,7,2015,142.86
13,7,2015,180.66
14,7,2015,154.89
15,7,2015,171.29
16,7,2015,171.70
17,7,2015,85.51
18,7,2015,57.81
19,7,2015,147.29
20,7,2015,95.30
21,7,2015,99.64
22,7,2015,87.61
23,7,2015,207.12
24,7,2015,107.38
25,7,2015,170.01
26,7,2015,107.88
27,7,2015,165.89
28,7,2015,153.12
29,7,2015,185.38
30,7,2015,81.80
31,7,2015,163.28
1,8,2015,68.76
2,8,2015,55.28
3,8,2015,196.22
4,8,2015,181.79
5,8,2015,146.03
6,8,2015,128.35
7,8,2015,226.26
8,8,2015,54.74
9,8,2015,159.66
10,8,2015,144.65
11,8,2015,101.77
12,8,2015,117.82
13,8,2015,99.00
14,8,2015,130.66
15,8,2015,126.61
16,8,2015,137.10
17,8,2015,132.84
18,8,2015,105.25
19,8,2015,198.87
20,8,2015,143.54
21,8,2015,95.49
22,8,2015,118.07
23,8,2015,115.59
24,8,2015,233.08
25,8,2015,230.88
26,8,2015,240.97
27,8,2015,128.32
28,8,2015,201.43
29,8,2015,154.72
30,8,2015,188.12
31,8,2015,174.23
1,9,2015,213.61
2,9,2015,166.29
3,9,2015,159.97
4,9,2015,194.01
5,9,2015,165.91
6,9,2015,343.72
7,9,2015,282.29
8,9,2015,228.27
9,9,2015,285.41
10,9,2015,251.95
11,9,2015,416.30
12,9,2015,105.87
13,9,2015,486.86
14,9,2015,280.11
15,9,2015,240.71
16,9,2015,260.97
17,9,2015,211.95
18,9,2015,265.55
19,9,2015,183.32
20,9,2015,291.02
21,9,2015,293.35
22,9,2015,317.96
23,9,2015,206.61
24,9,2015,148.42
25,9,2015,245.80
26,9,2015,174.18
27,9,2015,116.67
28,9,2015,262.10
29,9,2015,227.30
30,9,2015,198.19
1,10,2015,138.80
2,10,2015,131.20
3,10,2015,160.22
4,10,2015,124.53
5,10,2015,223.36
6,10,2015,200.97
7,10,2015,212.20
8,10,2015,137.20
9,10,2015,178.25
10,10,2015,52.60
11,10,2015,313.23
12,10,2015,149.77
13,10,2015,142.63
14,10,2015,228.36
15,10,2015,112.80
16,10,2015,181.99
17,10,2015,172.81
18,10,2015,211.49
19,10,2015,115.66
20,10,2015,138.56
21,10,2015,181.55
22,10,2015,129.15
23,10,2015,174.91
24,10,2015,65.81
25,10,2015,98.05
26,10,2015,151.02
27,10,2015,292.28
28,10,2015,146.86
29,10,2015,81.31
30,10,2015,142.65
31,10,2015,40.10
1,11,2015,159.31
2,11,2015,356.84
3,11,2015,98.88
4,11,2015,221.99
5,11,2015,205.83
6,11,2015,135.96
7,11,2015,132.48
8,11,2015,101.56
9,11,2015,138.64
10,11,2015,146.28
11,11,2015,207.56
12,11,2015,267.65
13,11,2015,287.90
14,11,2015,176.28
15,11,2015,145.55
16,11,2015,244.06
17,11,2015,206.02
18,11,2015,98.88
19,11,2015,147.54
20,11,2015,120.68
21,11,2015,167.85
22,11,2015,109.20
23,11,2015,508.62
24,11,2015,236.82
25,11,2015,209.13
26,11,2015,281.54
27,11,2015,225.80
28,11,2015,136.69
29,11,2015,153.43
30,11,2015,142.69
1,12,2015,186.93
2,12,2015,252.40
3,12,2015,124.05
4,12,2015,96.69
5,12,2015,97.42
6,12,2015,156.05
7,12,2015,171.62
8,12,2015,177.71
9,12,2015,94.86
10,12,2015,63.78
11,12,2015,85.94
12,12,2015,350.02
13,12,2015,70.21
14,12,2015,113.49
15,12,2015,170.85
16,12,2015,160.59
17,12,2015,123.24
18,12,2015,136.83
19,12,2015,97.70
20,12,2015,126.15
21,12,2015,174.59
22,12,2015,80.17
23,12,2015,137.91
24,12,2015,68.06
25,12,2015,0.00
26,12,2015,560.70
27,12,2015,295.78
28,12,2015,118.88
29,12,2015,175.10
30,12,2015,68.03
31,12,2015,187.85
1,1,2016,313.70
2,1,2016,131.22
3,1,2016,267.25
4,1,2016,245.83
5,1,2016,118.10
6,1,2016,78.25
7,1,2016,213.50
8,1,2016,270.04
9,1,2016,207.51
10,1,2016,106.75
11,1,2016,123.28
12,1,2016,252.70
13,1,2016,175.85
14,1,2016,182.16
15,1,2016,237.72
16,1,2016,118.91
17,1,2016,107.30
18,1,2016,289.35
19,1,2016,123.48
20,1,2016,379.80
21,1,2016,237.26
22,1,2016,163.47
23,1,2016,215.90
24,1,2016,181.74
25,1,2016,139.90
26,1,2016,210.80
27,1,2016,165.83
28,1,2016,226.21
29,1,2016,108.86
30,1,2016,221.90
31,1,2016,190.30
1,2,2016,121.43
2,2,2016,121.00
3,2,2016,267.48
4,2,2016,193.20
5,2,2016,192.38
6,2,2016,169.46
7,2,2016,246.46
8,2,2016,326.22
9,2,2016,225.92
10,2,2016,168.70
11,2,2016,354.49
12,2,2016,179.55
13,2,2016,240.12
14,2,2016,157.65
15,2,2016,219.90
16,2,2016,161.30
17,2,2016,256.61
18,2,2016,210.54
19,2,2016,236.06
20,2,2016,239.69
21,2,2016,264.76
22,2,2016,337.57
23,2,2016,444.82
24,2,2016,300.25
25,2,2016,530.08
26,2,2016,458.91
27,2,2016,482.80
28,2,2016,273.15
29,2,2016,190.34
1,3,2016,506.11
2,3,2016,286.74
3,3,2016,270.03
4,3,2016,223.30
5,3,2016,626.83
6,3,2016,272.06
7,3,2016,395.50
8,3,2016,350.73
9,3,2016,463.59
10,3,2016,262.53
11,3,2016,276.76
12,3,2016,518.62
13,3,2016,509.77
14,3,2016,407.55
15,3,2016,362.76
16,3,2016,1225.36
17,3,2016,1022.64
18,3,2016,266.09
19,3,2016,248.32
20,3,2016,337.30
21,3,2016,378.21
22,3,2016,362.75
23,3,2016,183.01
24,3,2016,266.18
25,3,2016,183.65
26,3,2016,189.91
27,3,2016,176.62
28,3,2016,175.34
29,3,2016,332.83
30,3,2016,366.86
31,3,2016,252.06
1,4,2016,354.26
2,4,2016,154.85
3,4,2016,251.47
4,4,2016,334.86
5,4,2016,388.33
6,4,2016,259.33
7,4,2016,292.87
8,4,2016,286.06
9,4,2016,69.58
10,4,2016,339.69
11,4,2016,156.54
12,4,2016,497.42
13,4,2016,592.47
14,4,2016,372.78
15,4,2016,460.72
16,4,2016,338.53
17,4,2016,529.71
18,4,2016,184.28
19,4,2016,307.71
20,4,2016,392.52
21,4,2016,271.17
22,4,2016,248.49
23,4,2016,225.38
24,4,2016,162.55
25,4,2016,223.23
26,4,2016,239.14
27,4,2016,398.33
28,4,2016,257.18
29,4,2016,181.46
30,4,2016,96.66
1,5,2016,129.51
2,5,2016,240.28
3,5,2016,262.60
4,5,2016,473.28
5,5,2016,382.48
6,5,2016,308.53
7,5,2016,127.04
8,5,2016,456.23
9,5,2016,317.00
10,5,2016,306.64
11,5,2016,390.89
12,5,2016,436.20
13,5,2016,439.97
14,5,2016,282.78
15,5,2016,279.74
16,5,2016,876.50
17,5,2016,279.65
18,5,2016,389.45
19,5,2016,167.30
20,5,2016,390.61
21,5,2016,330.11
22,5,2016,211.18
23,5,2016,582.85
24,5,2016,434.80
25,5,2016,412.17
26,5,2016,173.74
27,5,2016,219.31
28,5,2016,158.33
29,5,2016,312.53
30,5,2016,272.10
31,5,2016,307.78
1,6,2016,279.92
2,6,2016,696.18
3,6,2016,283.24
4,6,2016,166.10
5,6,2016,564.89
6,6,2016,524.35
7,6,2016,535.01
8,6,2016,256.96
9,6,2016,318.22
10,6,2016,385.16
11,6,2016,332.44
12,6,2016,748.25
13,6,2016,519.01
14,6,2016,592.43
15,6,2016,737.92
16,6,2016,554.23
17,6,2016,760.06
18,6,2016,631.78
19,6,2016,681.62
20,6,2016,788.13
21,6,2016,723.73
22,6,2016,761.77
23,6,2016,478.32
24,6,2016,2350.45
25,6,2016,2660.72
26,6,2016,1500.87
27,6,2016,2610.06
28,6,2016,2005.45
29,6,2016,1408.76
30,6,2016,1183.65
1,7,2016,1517.45
2,7,2016,1347.30
3,7,2016,1481.98
4,7,2016,1006.39
5,7,2016,1364.03
6,7,2016,1196.78
7,7,2016,668.68
8,7,2016,775.68
9,7,2016,682.06
10,7,2016,944.98
11,7,2016,754.43
12,7,2016,1046.07
13,7,2016,997.08
14,7,2016,1126.68
15,7,2016,636.92
16,7,2016,719.80
17,7,2016,636.50
18,7,2016,610.72
19,7,2016,714.40
20,7,2016,647.67
21,7,2016,885.97
22,7,2016,586.57
23,7,2016,653.64
24,7,2016,551.94
25,7,2016,746.12
26,7,2016,787.94
27,7,2016,638.59
28,7,2016,1238.78
29,7,2016,688.69
30,7,2016,433.83
31,7,2016,765.04
1,8,2016,730.82
2,8,2016,616.36
3,8,2016,764.33
4,8,2016,725.12
5,8,2016,731.03
6,8,2016,399.71
7,8,2016,568.30
8,8,2016,384.70
9,8,2016,572.29
10,8,2016,526.38
11,8,2016,451.56
12,8,2016,472.57
13,8,2016,455.06
14,8,2016,524.94
15,8,2016,599.13
16,8,2016,419.51
17,8,2016,354.82
18,8,2016,437.08
19,8,2016,592.14
20,8,2016,261.35
21,8,2016,667.02
22,8,2016,418.59
23,8,2016,726.29
24,8,2016,512.87
25,8,2016,251.28
26,8,2016,475.06
27,8,2016,612.76
28,8,2016,274.08
29,8,2016,265.13
30,8,2016,702.16
31,8,2016,486.59
1,9,2016,470.23
2,9,2016,710.92
3,9,2016,421.45
4,9,2016,433.50
5,9,2016,732.42
6,9,2016,575.29
7,9,2016,355.97
8,9,2016,235.28
9,9,2016,315.51
10,9,2016,276.15
11,9,2016,454.92
12,9,2016,390.31
13,9,2016,623.16
14,9,2016,480.46
15,9,2016,576.94
16,9,2016,280.77
17,9,2016,332.89
18,9,2016,379.43
19,9,2016,420.83
20,9,2016,555.00
21,9,2016,487.06
22,9,2016,417.51
23,9,2016,289.85
24,9,2016,145.51
25,9,2016,312.24
26,9,2016,228.09
27,9,2016,494.52
28,9,2016,478.83
29,9,2016,378.63
30,9,2016,393.93
1,10,2016,381.64
2,10,2016,260.62
3,10,2016,574.90
4,10,2016,709.69
5,10,2016,950.35
6,10,2016,435.84
7,10,2016,398.50
8,10,2016,442.76
9,10,2016,431.57
10,10,2016,504.65
11,10,2016,630.70
12,10,2016,464.35
13,10,2016,327.13
14,10,2016,370.49
15,10,2016,382.70
16,10,2016,417.76
17,10,2016,389.23
18,10,2016,383.26
19,10,2016,608.82
20,10,2016,365.56
21,10,2016,232.05
22,10,2016,150.65
23,10,2016,429.65
24,10,2016,392.13
25,10,2016,533.17
26,10,2016,692.74
27,10,2016,717.34
28,10,2016,457.67
29,10,2016,388.42
30,10,2016,465.85
31,10,2016,285.77
1,11,2016,658.19
2,11,2016,517.38
3,11,2016,409.78
4,11,2016,1441.63
5,11,2016,563.30
6,11,2016,444.22
7,11,2016,605.56
8,11,2016,510.54
9,11,2016,749.62
10,11,2016,1011.06
11,11,2016,556.37
12,11,2016,484.17
13,11,2016,526.17
14,11,2016,533.93
15,11,2016,879.87
16,11,2016,637.88
17,11,2016,611.60
18,11,2016,391.91
19,11,2016,539.47
20,11,2016,678.75
21,11,2016,991.44
22,11,2016,869.21
23,11,2016,1200.17
24,11,2016,1407.20
25,11,2016,632.88
26,11,2016,452.56
27,11,2016,524.04
28,11,2016,689.37
29,11,2016,760.23
30,11,2016,742.32
1,12,2016,395.66
2,12,2016,366.68
3,12,2016,268.59
4,12,2016,254.53
5,12,2016,632.56
6,12,2016,608.04
7,12,2016,453.30
8,12,2016,287.69
9,12,2016,379.12
10,12,2016,185.86
11,12,2016,467.35
12,12,2016,535.80
13,12,2016,372.82
14,12,2016,543.37
15,12,2016,692.48
16,12,2016,504.24
17,12,2016,299.48
18,12,2016,265.67
19,12,2016,156.01
20,12,2016,158.68
21,12,2016,249.66
22,12,2016,277.94
23,12,2016,208.68
24,12,2016,527.54
25,12,2016,143.73
26,12,2016,444.29
27,12,2016,497.75
28,12,2016,516.96
29,12,2016,479.63
30,12,2016,584.86
31,12,2016,458.99
1,1,2017,626.82
2,1,2017,864.92
3,1,2017,546.21
4,1,2017,689.41
5,1,2017,647.21
6,1,2017,664.38
7,1,2017,500.99
8,1,2017,416.09
9,1,2017,434.71
10,1,2017,574.48
11,1,2017,550.49
12,1,2017,464.86
13,1,2017,472.86
14,1,2017,447.75
15,1,2017,497.76
16,1,2017,669.40
17,1,2017,786.23
18,1,2017,565.27
19,1,2017,377.29
20,1,2017,540.56
21,1,2017,233.63
22,1,2017,412.22
23,1,2017,399.44
24,1,2017,284.23
25,1,2017,473.08
26,1,2017,301.63
27,1,2017,229.52
28,1,2017,352.78
29,1,2017,274.71
30,1,2017,329.56
31,1,2017,357.73
1,2,2017,453.06
2,2,2017,286.60
3,2,2017,568.11
4,2,2017,272.90
5,2,2017,501.55
6,2,2017,654.00
7,2,2017,447.32
8,2,2017,433.78
9,2,2017,330.64
10,2,2017,432.07
11,2,2017,264.89
12,2,2017,281.23
13,2,2017,395.64
14,2,2017,531.10
15,2,2017,650.34
16,2,2017,370.82
17,2,2017,415.57
18,2,2017,665.98
19,2,2017,219.93
20,2,2017,287.81
21,2,2017,423.29
22,2,2017,504.22
23,2,2017,447.82
24,2,2017,426.41
25,2,2017,291.08
26,2,2017,285.73
27,2,2017,440.94
28,2,2017,716.30
1,3,2017,569.00
2,3,2017,606.21
3,3,2017,252.23
4,3,2017,378.25
5,3,2017,413.53
6,3,2017,400.35
7,3,2017,415.36
8,3,2017,580.53
9,3,2017,907.88
10,3,2017,344.56
11,3,2017,317.85
12,3,2017,223.42
13,3,2017,594.17
14,3,2017,998.04
15,3,2017,395.63
16,3,2017,407.07
17,3,2017,342.49
18,3,2017,275.56
19,3,2017,331.84
20,3,2017,318.42
21,3,2017,314.76
22,3,2017,625.65
23,3,2017,538.84
24,3,2017,312.12
25,3,2017,236.34
26,3,2017,187.67
27,3,2017,397.88
28,3,2017,328.79
29,3,2017,419.27
30,3,2017,186.96
31,3,2017,449.49
1,4,2017,135.48
2,4,2017,828.45
3,4,2017,529.68
4,4,2017,320.79
5,4,2017,328.58
6,4,2017,319.89
7,4,2017,273.90
8,4,2017,192.72
9,4,2017,357.80
10,4,2017,495.61
11,4,2017,261.77
12,4,2017,289.40
13,4,2017,274.96
14,4,2017,173.19
15,4,2017,173.17
16,4,2017,323.43
17,4,2017,471.34
18,4,2017,375.45
19,4,2017,532.36
20,4,2017,274.41
21,4,2017,375.39
22,4,2017,219.70
23,4,2017,276.33
24,4,2017,380.83
25,4,2017,349.62
26,4,2017,380.72
27,4,2017,263.45
28,4,2017,399.02
29,4,2017,278.54
30,4,2017,160.56
1,5,2017,224.69
2,5,2017,153.47
3,5,2017,212.81
4,5,2017,216.45
5,5,2017,402.07
6,5,2017,113.29
7,5,2017,337.62
8,5,2017,436.58
9,5,2017,218.08
10,5,2017,306.42
11,5,2017,514.72
12,5,2017,361.57
13,5,2017,535.13
14,5,2017,349.61
15,5,2017,370.92
16,5,2017,600.16
17,5,2017,2042.45
18,5,2017,558.39
19,5,2017,607.38
20,5,2017,277.23
21,5,2017,206.37
22,5,2017,470.50
23,5,2017,420.10
24,5,2017,244.89
25,5,2017,241.86
26,5,2017,198.50
27,5,2017,138.21
28,5,2017,189.08
29,5,2017,295.71
30,5,2017,398.17
31,5,2017,439.99
1,6,2017,567.81
2,6,2017,442.23
3,6,2017,538.56
4,6,2017,359.95
5,6,2017,457.43
6,6,2017,360.06
7,6,2017,727.22
8,6,2017,654.89
9,6,2017,758.05
10,6,2017,1110.29
11,6,2017,609.55
12,6,2017,821.20
13,6,2017,649.51
14,6,2017,746.75
15,6,2017,553.00
16,6,2017,551.55
17,6,2017,448.50
18,6,2017,367.02
19,6,2017,544.58
20,6,2017,677.93
21,6,2017,569.80
22,6,2017,569.63
23,6,2017,865.96
24,6,2017,496.11
25,6,2017,306.68
26,6,2017,419.39
27,6,2017,462.26
28,6,2017,673.80
29,6,2017,334.18
30,6,2017,800.28
1,7,2017,733.61
2,7,2017,288.11
3,7,2017,501.41
4,7,2017,439.32
5,7,2017,340.25
6,7,2017,359.53
7,7,2017,473.18
8,7,2017,518.24
9,7,2017,357.30
10,7,2017,360.65
11,7,2017,329.99
12,7,2017,645.37
13,7,2017,272.37
14,7,2017,427.12
15,7,2017,308.61
16,7,2017,219.47
17,7,2017,280.66
18,7,2017,596.69
19,7,2017,372.28
20,7,2017,137.00
21,7,2017,363.85
22,7,2017,225.62
23,7,2017,260.94
24,7,2017,283.15
25,7,2017,600.84
26,7,2017,659.92
27,7,2017,432.97
28,7,2017,407.01
29,7,2017,668.19
30,7,2017,277.13
31,7,2017,519.03
1,8,2017,565.17
2,8,2017,444.27
3,8,2017,311.12
4,8,2017,679.48
5,8,2017,336.23
6,8,2017,224.72
7,8,2017,276.01
8,8,2017,429.44
9,8,2017,370.35
10,8,2017,311.87
11,8,2017,356.56
12,8,2017,226.57
13,8,2017,204.92
14,8,2017,441.40
15,8,2017,513.01
16,8,2017,538.18
17,8,2017,460.02
18,8,2017,221.94
19,8,2017,259.22
20,8,2017,238.69
21,8,2017,112.98
22,8,2017,206.60
23,8,2017,281.68
24,8,2017,462.40
25,8,2017,393.43
26,8,2017,429.08
27,8,2017,170.35
28,8,2017,284.78
29,8,2017,451.78
30,8,2017,237.53
31,8,2017,224.24
1,9,2017,386.08
2,9,2017,235.59
3,9,2017,189.44
4,9,2017,293.21
5,9,2017,635.77
6,9,2017,580.68
7,9,2017,555.67
8,9,2017,775.55
9,9,2017,321.68
10,9,2017,278.50
11,9,2017,282.63
12,9,2017,344.97
13,9,2017,548.30
14,9,2017,595.19
15,9,2017,407.00
16,9,2017,312.21
17,9,2017,342.43
18,9,2017,214.41
19,9,2017,403.04
20,9,2017,546.86
21,9,2017,179.97
22,9,2017,356.71
23,9,2017,338.48
24,9,2017,363.10
25,9,2017,274.16
26,9,2017,381.57
27,9,2017,726.58
28,9,2017,350.86
29,9,2017,281.65
30,9,2017,309.26
1,10,2017,281.89
2,10,2017,479.54
3,10,2017,433.19
4,10,2017,433.13
5,10,2017,683.51
6,10,2017,302.99
7,10,2017,268.37
8,10,2017,379.30
9,10,2017,253.04
10,10,2017,560.69
11,10,2017,486.57
12,10,2017,454.68
13,10,2017,536.49
14,10,2017,328.32
15,10,2017,265.54
16,10,2017,339.60
17,10,2017,487.85
18,10,2017,363.88
19,10,2017,429.12
20,10,2017,316.87
21,10,2017,449.01
22,10,2017,183.79
23,10,2017,534.43
24,10,2017,469.88
25,10,2017,406.51
26,10,2017,322.04
27,10,2017,211.81
28,10,2017,481.19
29,10,2017,185.81
30,10,2017,308.52
31,10,2017,429.71
1,11,2017,259.84
2,11,2017,531.47
3,11,2017,729.61
4,11,2017,635.04
5,11,2017,291.26
6,11,2017,16.37
7,11,2017,534.60
8,11,2017,305.15
9,11,2017,358.87
10,11,2017,372.69
11,11,2017,496.15
12,11,2017,185.76
13,11,2017,596.37
14,11,2017,751.12
15,11,2017,415.46
16,11,2017,416.29
17,11,2017,297.56
18,11,2017,479.39
19,11,2017,361.72
20,11,2017,496.50
21,11,2017,823.34
22,11,2017,846.25
23,11,2017,773.23
24,11,2017,554.79
25,11,2017,346.44
26,11,2017,378.56
27,11,2017,254.62
28,11,2017,477.12
29,11,2017,694.44
30,11,2017,278.86
1,12,2017,256.19
2,12,2017,209.50
3,12,2017,279.00
4,12,2017,581.49
5,12,2017,278.58
6,12,2017,430.02
7,12,2017,307.77
8,12,2017,459.50
9,12,2017,771.06
10,12,2017,365.74
11,12,2017,485.87
12,12,2017,403.86
13,12,2017,399.11
14,12,2017,483.62
15,12,2017,715.71
16,12,2017,204.31
17,12,2017,151.59
18,12,2017,257.27
19,12,2017,438.56
20,12,2017,492.49
21,12,2017,305.08
22,12,2017,331.16
23,12,2017,282.48
24,12,2017,392.06
25,12,2017,1.84
26,12,2017,230.53
27,12,2017,420.48
28,12,2017,331.92
29,12,2017,271.21
30,12,2017,511.95
31,12,2017,435.04
1,1,2018,626.43
2,1,2018,395.18
3,1,2018,524.09
4,1,2018,250.91
5,1,2018,515.99
6,1,2018,381.10
7,1,2018,42.39
8,1,2018,380.61
9,1,2018,417.46
10,1,2018,469.76
11,1,2018,383.06
12,1,2018,483.02
13,1,2018,293.80
14,1,2018,208.61
15,1,2018,133.00
16,1,2018,211.43
17,1,2018,515.98
18,1,2018,436.01
19,1,2018,238.15
20,1,2018,183.93
21,1,2018,224.60
22,1,2018,283.06
23,1,2018,550.51
24,1,2018,263.83
25,1,2018,217.94
26,1,2018,354.58
27,1,2018,168.90
28,1,2018,283.71
29,1,2018,478.58
30,1,2018,277.63
31,1,2018,412.95
1,2,2018,202.48
2,2,2018,286.08
3,2,2018,271.53
4,2,2018,241.78
5,2,2018,493.29
6,2,2018,194.47
7,2,2018,195.94
8,2,2018,301.43
9,2,2018,222.40
10,2,2018,296.20
11,2,2018,216.09
12,2,2018,87.12
13,2,2018,288.63
14,2,2018,243.55
15,2,2018,204.69
16,2,2018,157.33
17,2,2018,283.23
18,2,2018,261.83
19,2,2018,283.67
20,2,2018,184.04
21,2,2018,183.37
22,2,2018,332.58
23,2,2018,341.19
24,2,2018,241.21
25,2,2018,296.63
26,2,2018,217.61
27,2,2018,144.24
28,2,2018,251.47
1,3,2018,449.45
2,3,2018,479.68
3,3,2018,399.31
4,3,2018,166.75
5,3,2018,262.68
6,3,2018,618.48
7,3,2018,353.45
8,3,2018,286.44
9,3,2018,438.28
10,3,2018,246.27
11,3,2018,79.14
12,3,2018,270.06
13,3,2018,568.39
14,3,2018,734.79
15,3,2018,410.49
16,3,2018,366.43
17,3,2018,362.68
18,3,2018,198.75
19,3,2018,228.66
20,3,2018,330.56
21,3,2018,358.35
22,3,2018,315.85
23,3,2018,303.48
24,3,2018,337.99
25,3,2018,158.55
26,3,2018,257.51
27,3,2018,392.79
28,3,2018,217.26
29,3,2018,298.67
30,3,2018,159.85
31,3,2018,176.84
1,4,2018,183.13
2,4,2018,167.03
3,4,2018,161.94
4,4,2018,192.97
5,4,2018,225.16
6,4,2018,432.27
7,4,2018,187.45
8,4,2018,154.88
9,4,2018,173.53
10,4,2018,284.53
11,4,2018,319.48
12,4,2018,127.49
13,4,2018,464.73
14,4,2018,258.54
15,4,2018,184.94
16,4,2018,305.74
17,4,2018,285.21
18,4,2018,286.16
19,4,2018,339.49
20,4,2018,253.07
21,4,2018,194.57
22,4,2018,174.44
23,4,2018,189.91
24,4,2018,171.86
25,4,2018,232.21
26,4,2018,80.75
27,4,2018,230.78
28,4,2018,423.37
29,4,2018,81.24
30,4,2018,124.27
1,5,2018,123.34
2,5,2018,283.28
3,5,2018,314.88
4,5,2018,199.38
5,5,2018,285.29
6,5,2018,258.78
7,5,2018,219.42
8,5,2018,297.94
9,5,2018,414.67
10,5,2018,324.53
11,5,2018,283.79
12,5,2018,194.43
13,5,2018,200.96
14,5,2018,273.95
15,5,2018,627.57
16,5,2018,199.67
17,5,2018,144.20
